,ID,Children,Est_Income,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,14,50,70,115,121,212,239,259,313,319,Sex_F,Sex_M,Status_D,Status_M,Status_S,Car_Owner_N,Car_Owner_Y,Paymethod_Auto,Paymethod_CC,Paymethod_CH,LocalBilltype_Budget,LocalBilltype_FreeLocal,LongDistanceBilltype_Intnl_discount,LongDistanceBilltype_Standard
1623,2960,2,11234.7,113.42,49.046667,3,0.69,0.0,112.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1624,2962,1,82931.3,137.25,64.64,3,19.24,0.0,118.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1625,2963,2,57483.9,44.3,44.026666999999996,4,17.01,0.0,27.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1626,2965,2,21274.0,43.31,45.526666999999996,4,10.87,0.0,32.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
1627,2966,2,28267.0,214.41,30.093333,2,21.87,0.0,192.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1628,2968,2,36725.1,94.88,55.793333,4,8.65,9.22,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1629,2972,1,94188.3,41.51,57.54666700000001,2,20.86,0.86,19.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1630,2975,2,91861.0,22.06,41.98,2,15.32,0.0,6.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1631,2978,1,12374.9,123.59,33.493333,3,17.49,0.0,106.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1632,2979,2,69133.9,46.32,26.833333000000003,2,8.58,0.0,37.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
1633,2981,2,84948.0,23.73,29.446666999999998,1,11.14,0.0,12.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
1634,2982,2,30998.8,52.91,40.96,3,2.4,0.0,50.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1635,2984,0,15924.2,1.46,14.46,2,0.0,0.0,1.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
1636,2988,2,21416.5,27.61,35.653333,1,9.9,9.17,8.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
1637,2992,2,78554.2,35.88,16.7,1,5.59,7.26,23.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1638,2993,2,38215.9,0.97,30.886667,3,0.0,0.0,0.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1639,2994,1,14085.5,176.61,21.0,1,43.0,0.0,160.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1640,2995,2,49745.3,27.28,47.966667,4,2.84,0.0,24.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1641,2997,2,88427.0,69.97,13.86,4,22.46,4.16,43.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1642,2998,2,98003.7,84.42,26.273333,4,1.03,0.0,83.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1643,2999,0,89142.7,16.91,53.693332999999996,1,3.76,8.13,5.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
1644,3000,0,74530.8,127.89,63.086667000000006,1,20.89,0.49,106.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1645,3002,0,32962.6,265.78,24.0,4,42.0,0.0,262.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1646,3007,2,76289.2,104.63,48.206666999999996,2,22.2,0.0,82.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
1647,3009,1,66931.9,17.46,63.933333,3,11.72,0.39,5.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1648,3010,0,9309.57,108.3,25.44,2,8.56,0.0,99.73,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1649,3011,1,28000.0,48.08,23.0,3,45.0,0.0,26.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
1650,3012,0,38000.0,168.28,24.0,1,29.0,0.0,154.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
1651,3013,0,32962.6,65.79,21.0,2,45.0,0.0,61.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1652,3014,2,42000.0,41.78,22.0,2,33.0,0.0,35.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1653,3015,1,77726.4,23.52,56.72,4,14.0,0.0,9.51,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
1654,3016,2,43000.0,62.95,23.0,2,28.0,2.22,38.18,0,0.0,0.0,0.27484124363816864,0.0,0.0,0.0,0.26451645396222007,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
1655,3017,1,2800.68,134.75,45.673333,1,28.45,0.0,106.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1656,3020,2,90271.6,110.4,44.926667,2,13.96,0.0,96.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1657,3024,2,64816.6,27.87,31.126666999999998,1,21.0,0.0,6.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1658,3025,2,98217.1,42.74,44.98,4,29.49,0.0,13.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1659,3028,0,15989.3,29.17,61.693332999999996,1,3.67,0.0,25.49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
1660,3034,1,84978.1,88.79,21.64,2,5.03,7.68,76.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
1661,3035,2,36647.9,107.38,49.986667,4,21.41,0.0,85.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
1662,3036,0,64319.2,40.16,41.226667,1,3.01,0.0,37.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
1663,3037,1,73338.0,29.93,48.246666999999995,4,20.92,0.0,9.01,0,0.0,0.23291266741366978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1664,3038,0,433.74,44.22,60.746667,2,3.3,0.0,40.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
1665,3039,2,16962.2,27.57,45.36,2,18.6,0.0,8.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1666,3041,2,10708.3,142.95,26.026667,3,20.83,4.85,117.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
1667,3044,0,2031.61,109.04,20.3,4,21.64,0.0,87.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1668,3047,2,16938.5,22.11,48.0,1,13.35,0.0,8.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
1669,3050,0,55221.0,15.69,62.0,1,0.49,0.0,15.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1670,3051,1,8073.11,89.05,41.0,3,28.7,0.0,60.35,0,0.0,0.0,0.0,0.1648652157887128,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1671,3052,0,95448.6,29.46,53.68,1,24.24,0.0,5.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
1672,3053,1,24141.5,125.87,17.006667,3,28.82,0.0,97.05,0,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1673,3054,2,63152.6,70.01,63.17333299999999,3,29.93,0.0,40.07,0,0.0,0.19082254813867053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
1674,3056,2,72084.7,38.13,55.64,3,29.11,0.0,9.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
1675,3057,0,42760.5,53.7,43.0,3,13.47,0.0,40.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1676,3058,1,49072.0,34.25,46.0,1,23.5,0.0,10.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
1677,3059,0,27371.8,142.7,70.0,1,16.14,0.0,126.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
1678,3062,0,71472.9,130.22,41.913333,3,16.02,0.0,114.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1679,3063,0,95405.7,13.96,46.506667,4,7.74,0.0,6.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1680,3064,0,95786.8,108.79,57.553332999999995,2,21.33,0.0,87.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1681,3066,0,90321.6,12.39,38.0,2,0.87,0.0,11.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
1682,3067,1,90478.6,154.49,54.553332999999995,2,18.02,0.0,136.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1683,3068,2,56187.0,21.83,43.0,1,8.09,0.0,13.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1684,3071,1,41000.0,229.64,24.393333,4,23.56,0.0,206.08,0,0.3205940864121857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
1685,3077,2,53010.8,58.87,18.84,1,12.45,0.0,46.42,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1686,3078,0,75004.5,58.72,64.8,4,26.52,0.0,32.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1687,3081,0,19749.3,34.17,60.36666700000001,1,20.22,0.0,13.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1688,3082,1,57626.9,48.35,43.906667,1,9.38,0.0,38.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
1689,3083,1,20078.0,15.98,32.846667,2,9.65,0.0,6.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
1690,3084,2,47902.0,72.31,26.033333,4,17.44,4.94,49.92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1691,3085,1,7545.96,200.75,16.753332999999998,3,22.39,0.0,178.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1692,3089,2,89459.9,36.05,53.28,2,11.54,1.61,22.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1693,3092,1,13576.5,40.49,39.426667,1,14.83,0.0,25.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1694,3094,2,42031.8,59.78,50.753333000000005,3,20.45,0.0,39.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1695,3099,2,43634.5,143.5,21.78,1,29.44,9.42,104.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1696,3103,1,13109.1,62.87,62.606667,4,22.38,0.0,40.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1697,3104,1,92647.5,32.13,56.04666700000001,4,16.04,5.74,10.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1698,3105,2,21021.6,14.95,62.753333,4,3.75,0.0,11.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1699,3106,0,74460.7,206.46,55.34,4,25.53,0.99,179.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1700,3108,2,28787.4,86.06,41.666667,2,27.97,0.0,58.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1701,3111,1,13091.6,43.06,59.126667000000005,4,22.79,0.0,20.26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1702,3114,2,62061.8,82.08,45.92,1,29.86,0.0,52.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
1703,3115,1,20550.9,85.64,22.12,1,27.72,0.86,57.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1704,3118,1,1765.41,47.99,18.766667,2,3.04,0.0,44.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
1705,3119,2,19131.1,57.07,56.18666700000001,2,22.15,0.0,34.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1706,3123,2,6440.46,49.86,52.0,4,22.66,0.0,27.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1707,3125,2,28766.9,64.2,46.84,4,6.11,0.0,58.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1708,3130,2,91272.2,40.0,25.033333,4,26.99,0.0,13.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1709,3135,0,73228.3,50.58,42.0,2,22.47,0.0,28.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
1710,3138,1,64792.3,51.41,52.146667,4,13.05,1.51,36.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
1711,3140,0,93322.1,38.72,40.313333,1,29.92,0.0,8.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1712,3143,2,49910.7,51.14,51.52,3,27.42,0.0,23.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1713,3144,0,76161.4,37.55,44.573333,4,11.96,0.0,25.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1714,3145,2,55860.0,26.37,14.573332999999998,2,16.01,0.0,10.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1715,3152,2,57360.8,67.61,53.253333,1,10.36,0.0,57.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1716,3153,1,92414.7,40.06,45.513333,4,29.43,0.0,10.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1717,3155,2,14578.8,107.02,60.933333,3,11.91,0.0,95.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
1718,3156,2,87578.2,22.44,53.36666700000001,3,0.29,0.0,22.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1719,3157,2,86695.4,58.03,13.906667,4,25.94,0.0,32.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1720,3158,1,5306.11,22.94,39.093333,2,5.52,0.0,17.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
1721,3161,0,83287.0,119.82,44.0,1,29.64,0.0,90.18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
1722,3162,1,2067.82,85.9,47.853333,2,15.25,0.0,70.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1723,3165,2,30665.2,77.44,22.88,1,5.83,8.32,63.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
1724,3166,1,78000.0,37.04,56.193332999999996,1,6.08,0.0,30.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,1,0
1725,3167,1,98680.4,26.44,58.706667,1,17.58,0.0,8.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
1726,3168,2,65619.7,158.22,46.0,3,13.56,0.0,144.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1727,3169,1,95620.3,104.53,49.12,1,10.91,0.0,93.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1728,3170,0,85275.0,174.09,47.0,1,22.48,0.0,151.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1729,3171,1,66921.4,24.67,43.0,1,15.7,0.0,8.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1730,3172,1,98453.6,25.38,46.0,2,13.72,0.0,11.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
1731,3174,2,57420.0,277.72,48.0,1,25.18,0.0,252.53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
1732,3175,0,68000.0,34.35,67.0,4,3.93,3.73,26.69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,1
1733,3176,2,47639.1,57.11,48.0,4,17.48,0.0,39.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
1734,3177,0,3911.9,39.36,38.413333,2,5.72,8.48,25.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1735,3179,0,39461.0,126.68,22.226667000000003,1,22.87,0.28,103.52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
1736,3180,1,47371.0,270.97,54.96,4,4.98,7.69,258.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
1737,3183,1,16432.1,109.78,20.92,3,20.41,8.89,80.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
1738,3186,1,540.4,20.1,39.213333,3,12.34,0.0,7.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1739,3188,2,80087.7,31.56,41.92,4,8.74,0.0,22.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1740,3189,2,59691.3,278.65,38.04,1,21.94,0.0,256.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1741,3190,2,11251.1,141.91,52.0,2,28.42,0.0,113.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
1742,3194,2,93559.1,31.42,57.62,4,1.52,0.0,29.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
1743,3195,2,3416.62,123.7,22.76,3,18.97,0.0,104.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1744,3196,0,93454.3,44.13,48.533333,3,18.94,0.0,25.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1745,3197,0,5745.0,44.11,15.38,2,26.4,0.0,17.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
1746,3204,2,11234.7,113.42,49.046667,2,0.69,0.0,112.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1747,3206,1,82931.3,137.25,64.64,2,19.24,0.0,118.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1748,3207,2,57483.9,44.3,44.026666999999996,1,17.01,0.0,27.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1749,3209,2,21274.0,43.31,45.526666999999996,4,10.87,0.0,32.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,1
1750,3210,2,28267.0,214.41,30.093333,2,21.87,0.0,192.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
1751,3212,2,36725.1,94.88,55.793333,1,8.65,9.22,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
