,ID,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,RatePlan,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,14,50,70,115,121,212,239,259,313,319
1711,3140,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0.0,8.79,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,3143,M,M,2,49910.7,Y,51.14,51.52,3,27.42,0.0,23.72,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,3144,M,M,0,76161.4,Y,37.55,44.573333,4,11.96,0.0,25.58,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,3145,F,M,2,55860.0,Y,26.37,14.573332999999998,2,16.01,0.0,10.35,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,3152,M,M,2,57360.8,Y,67.61,53.253333,1,10.36,0.0,57.25,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,3153,M,M,1,92414.7,Y,40.06,45.513333,4,29.43,0.0,10.62,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,3155,F,S,2,14578.8,Y,107.02,60.933333,3,11.91,0.0,95.1,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,3156,F,M,2,87578.2,Y,22.44,53.36666700000001,3,0.29,0.0,22.15,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,3157,F,M,2,86695.4,N,58.03,13.906667,4,25.94,0.0,32.09,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,3158,M,M,1,5306.11,N,22.94,39.093333,2,5.52,0.0,17.42,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,3161,F,M,0,83287.0,N,119.82,44.0,1,29.64,0.0,90.18,4,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,3162,M,M,1,2067.82,N,85.9,47.853333,2,15.25,0.0,70.65,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,3165,M,M,2,30665.2,Y,77.44,22.88,1,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,3166,F,M,1,78000.0,Y,37.04,56.193332999999996,1,6.08,0.0,30.95,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,3167,F,M,1,98680.4,Y,26.44,58.706667,1,17.58,0.0,8.85,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,3168,F,M,2,65619.7,Y,158.22,46.0,3,13.56,0.0,144.66,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,3169,M,M,1,95620.3,Y,104.53,49.12,1,10.91,0.0,93.61,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,3170,F,S,0,85275.0,N,174.09,47.0,1,22.48,0.0,151.61,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,3171,F,M,1,66921.4,Y,24.67,43.0,1,15.7,0.0,8.97,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,3172,F,M,1,98453.6,Y,25.38,46.0,2,13.72,0.0,11.65,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,3174,F,S,2,57420.0,Y,277.72,48.0,1,25.18,0.0,252.53,1,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,3175,M,M,0,68000.0,N,34.35,67.0,4,3.93,3.73,26.69,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,3176,F,M,2,47639.1,N,57.11,48.0,4,17.48,0.0,39.62,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,3177,M,M,0,3911.9,N,39.36,38.413333,2,5.72,8.48,25.14,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,3179,F,S,0,39461.0,N,126.68,22.226667000000003,1,22.87,0.28,103.52,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,3180,M,M,1,47371.0,Y,270.97,54.96,4,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,3183,M,S,1,16432.1,Y,109.78,20.92,3,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,3186,F,S,1,540.4,Y,20.1,39.213333,3,12.34,0.0,7.75,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,3188,F,M,2,80087.7,N,31.56,41.92,4,8.74,0.0,22.82,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,3189,F,M,2,59691.3,N,278.65,38.04,1,21.94,0.0,256.7,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,3190,F,S,2,11251.1,Y,141.91,52.0,2,28.42,0.0,113.48,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,3194,F,S,2,93559.1,N,31.42,57.62,4,1.52,0.0,29.9,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,3195,F,S,2,3416.62,Y,123.7,22.76,3,18.97,0.0,104.73,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,3196,F,S,0,93454.3,Y,44.13,48.533333,3,18.94,0.0,25.18,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,3197,M,M,0,5745.0,Y,44.11,15.38,2,26.4,0.0,17.71,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,3204,F,M,2,11234.7,Y,113.42,49.046667,2,0.69,0.0,112.72,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,3206,F,M,1,82931.3,N,137.25,64.64,2,19.24,0.0,118.0,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,3207,F,M,2,57483.9,N,44.3,44.026666999999996,1,17.01,0.0,27.29,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,3209,F,S,2,21274.0,N,43.31,45.526666999999996,4,10.87,0.0,32.43,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,3210,F,M,2,28267.0,N,214.41,30.093333,2,21.87,0.0,192.53,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,3212,F,M,2,36725.1,N,94.88,55.793333,1,8.65,9.22,77.0,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,3216,M,S,1,94188.3,N,41.51,57.54666700000001,2,20.86,0.86,19.78,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,3219,F,M,2,91861.0,Y,22.06,41.98,2,15.32,0.0,6.74,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,3222,F,S,1,12374.9,Y,123.59,33.493333,1,17.49,0.0,106.1,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,3223,F,M,2,69133.9,Y,46.32,26.833333000000003,1,8.58,0.0,37.73,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,3225,F,M,2,84948.0,Y,23.73,29.446666999999998,3,11.14,0.0,12.58,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.16509297576817247,0.0,0.0,0.0,0.0,0.0,0.0
1757,3226,F,M,2,30998.8,N,52.91,40.96,1,2.4,0.0,50.5,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,3228,M,S,0,15924.2,N,1.46,14.46,2,0.0,0.0,1.46,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,3232,M,M,2,21416.5,N,27.61,35.653333,3,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,3236,M,M,2,78554.2,N,35.88,16.7,4,5.59,7.26,23.03,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,3237,F,M,2,38215.9,N,0.97,30.886667,1,0.0,0.0,0.97,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,3239,F,M,2,49745.3,N,27.28,47.966667,3,2.84,0.0,24.44,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,3241,F,M,2,88427.0,N,69.97,13.86,4,22.46,4.16,43.34,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,3242,F,M,2,98003.7,Y,84.42,26.273333,1,1.03,0.0,83.39,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,3243,M,S,0,89142.7,N,16.91,53.693332999999996,4,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,3244,F,S,0,74530.8,N,127.89,63.086667000000006,4,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,3251,F,M,2,76289.2,N,104.63,48.206666999999996,3,22.2,0.0,82.43,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,3253,M,M,1,66931.9,N,17.46,63.933333,1,11.72,0.39,5.35,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,3254,M,M,2,9309.57,Y,108.3,25.44,3,8.56,0.0,99.73,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,3259,F,S,0,77726.4,N,23.52,56.72,3,14.0,0.0,9.51,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,3261,F,S,1,2800.68,N,134.75,45.673333,3,28.45,0.0,106.3,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,3264,F,M,2,90271.6,N,110.4,44.926667,2,13.96,0.0,96.43,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,3268,F,M,2,64816.6,Y,27.87,31.126666999999998,2,21.0,0.0,6.87,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,3269,F,M,2,98217.1,N,42.74,44.98,4,29.49,0.0,13.24,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,3272,F,S,0,15989.3,N,29.17,61.693332999999996,2,3.67,0.0,25.49,1,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,3278,M,S,1,84978.1,N,88.79,21.64,1,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,3279,F,M,2,36647.9,N,107.38,49.986667,2,21.41,0.0,85.96,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,3280,F,S,0,64319.2,N,40.16,41.226667,1,3.01,0.0,37.15,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,3281,F,S,1,73338.0,N,29.93,48.246666999999995,1,20.92,0.0,9.01,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,3282,F,S,0,433.74,N,44.22,60.746667,2,3.3,0.0,40.91,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,3283,F,M,2,16962.2,N,27.57,45.36,2,18.6,0.0,8.96,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,3285,M,M,2,10708.3,N,142.95,26.026667,2,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,3288,F,M,0,2031.61,N,109.04,20.3,2,21.64,0.0,87.4,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,3291,F,S,2,16938.5,N,22.11,52.646667,4,13.35,0.0,8.76,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,3294,F,M,0,55221.0,N,15.69,41.0,1,0.49,0.0,15.2,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,3295,F,M,1,8073.11,N,89.05,43.0,1,28.7,0.0,60.35,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,3296,M,M,1,95448.6,Y,29.46,53.68,3,24.24,0.0,5.21,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,3297,M,S,1,24141.5,Y,125.87,17.006667,3,28.82,0.0,97.05,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,3298,M,S,2,63152.6,Y,70.01,63.17333299999999,3,29.93,0.0,40.07,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,3300,M,S,2,72084.7,N,38.13,55.64,2,29.11,0.0,9.02,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,3301,F,S,0,42760.5,N,53.7,46.0,2,13.47,0.0,40.23,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,3302,F,S,1,49072.0,N,34.25,70.0,1,23.5,0.0,10.74,0,Auto,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,3303,F,M,0,27371.8,Y,142.7,61.0,1,16.14,0.0,126.55,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,3306,M,M,0,71472.9,N,130.22,41.913333,4,16.02,0.0,114.2,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,3307,M,M,0,95405.7,N,13.96,46.506667,1,7.74,0.0,6.21,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,3308,M,S,0,95786.8,Y,108.79,57.553332999999995,4,21.33,0.0,87.46,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,3310,M,S,0,90321.6,N,12.39,39.0,2,0.87,0.0,11.52,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,3311,M,D,1,90478.6,N,154.49,54.553332999999995,4,18.02,0.0,136.47,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,3312,F,M,2,56187.0,N,21.83,41.0,2,8.09,0.0,13.74,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,3315,F,S,1,42000.0,N,229.64,24.393333,3,23.56,0.0,206.08,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,3317,M,M,0,9780.66,N,21.39,24.546667000000003,2,2.8,7.27,11.32,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,3321,M,M,2,53010.8,N,58.87,18.84,3,12.45,0.0,46.42,4,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,3322,M,M,2,75004.5,N,58.72,64.8,4,26.52,0.0,32.19,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,3325,M,M,0,19749.3,N,34.17,60.36666700000001,4,20.22,0.0,13.94,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,3326,M,S,1,57626.9,Y,48.35,43.906667,2,9.38,0.0,38.96,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,3327,M,D,0,20078.0,N,15.98,32.846667,2,9.65,0.0,6.33,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,3328,F,M,2,47902.0,N,72.31,26.033333,3,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,3329,M,M,1,7545.96,Y,200.75,16.753332999999998,1,22.39,0.0,178.36,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,3333,M,S,2,89459.9,N,36.05,53.28,4,11.54,1.61,22.9,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,3336,F,S,1,13576.5,N,40.49,39.426667,2,14.83,0.0,25.66,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969562516564149,0.0,0.0
1811,3338,F,M,2,42031.8,N,59.78,50.753333000000005,3,20.45,0.0,39.33,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,3343,M,S,2,43634.5,N,143.5,21.78,3,29.44,9.42,104.64,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,3347,F,S,1,13109.1,N,62.87,62.606667,2,22.38,0.0,40.48,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,3348,M,S,1,92647.5,N,32.13,56.04666700000001,4,16.04,5.74,10.34,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,3349,F,S,2,21021.6,Y,14.95,62.753333,2,3.75,0.0,11.19,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,3350,M,S,0,74460.7,Y,206.46,55.34,4,25.53,0.99,179.93,0,CC,FreeLocal,Standard,0.0,0.13683183139915553,0.2342104970314487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,3352,F,S,2,28787.4,N,86.06,41.666667,4,27.97,0.0,58.09,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,3355,M,M,1,13091.6,N,43.06,59.126667000000005,2,22.79,0.0,20.26,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,3358,F,M,2,62061.8,Y,82.08,45.92,3,29.86,0.0,52.22,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,3359,F,M,1,20550.9,Y,85.64,22.12,1,27.72,0.86,57.06,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,3362,M,M,2,1765.41,N,47.99,18.766667,3,3.04,0.0,44.95,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,3363,F,S,2,19131.1,N,57.07,56.18666700000001,1,22.15,0.0,34.91,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,3367,F,S,2,6440.46,Y,49.86,42.0,4,22.66,0.0,27.2,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,3369,M,M,2,28766.9,N,64.2,46.84,3,6.11,0.0,58.08,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,3374,M,M,2,91272.2,Y,40.0,25.033333,3,26.99,0.0,13.01,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,3379,F,S,0,73228.3,N,50.58,43.0,1,22.47,0.0,28.11,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,3382,M,M,1,64792.3,N,51.41,52.146667,4,13.05,1.51,36.84,0,CH,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,3384,F,S,0,93322.1,Y,38.72,40.313333,1,29.92,0.0,8.79,0,CH,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,3387,M,M,2,49910.7,Y,51.14,51.52,2,27.42,0.0,23.72,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,3388,M,M,0,76161.4,Y,37.55,44.573333,3,11.96,0.0,25.58,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,3389,F,M,2,55860.0,Y,26.37,14.573332999999998,2,16.01,0.0,10.35,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,3396,M,M,2,57360.8,Y,67.61,53.253333,4,10.36,0.0,57.25,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,3397,M,M,1,92414.7,Y,40.06,45.513333,3,29.43,0.0,10.62,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,3399,F,S,2,14578.8,Y,107.02,60.933333,2,11.91,0.0,95.1,0,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,3400,F,M,2,87578.2,Y,22.44,53.36666700000001,4,0.29,0.0,22.15,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,3401,F,M,2,86695.4,N,58.03,13.906667,2,25.94,0.0,32.09,0,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,3402,M,M,1,5306.11,N,22.94,39.093333,2,5.52,0.0,17.42,0,CH,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,3405,F,M,0,83287.0,N,119.82,58.56,3,29.64,0.0,90.18,4,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,3406,M,M,1,2067.82,N,85.9,47.853333,1,15.25,0.0,70.65,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,3409,M,M,2,30665.2,Y,77.44,22.88,4,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,3410,F,M,1,83287.0,Y,37.04,49.0,3,6.08,0.0,30.95,0,Auto,FreeLocal,Intnl_discount,0.0,0.4461610476933038,0.0,0.4601127313538879,0.4578521738097232,0.0,0.0,0.0,0.0,0.0
1842,3411,M,M,1,98680.4,Y,26.44,58.706667,3,17.58,0.0,8.85,0,CH,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,3412,F,M,2,65619.7,Y,158.22,52.646667,2,13.56,0.0,144.66,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,3413,M,M,1,95620.3,Y,104.53,49.12,1,10.91,0.0,93.61,0,CC,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,3414,F,D,1,85275.0,N,174.09,62.0,4,22.48,0.0,151.61,0,Auto,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,3415,F,M,1,66921.4,Y,24.67,47.0,2,15.7,0.0,8.97,0,CC,FreeLocal,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,3416,F,M,1,98453.6,Y,25.38,48.0,1,13.72,0.0,11.65,0,Auto,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,3418,F,S,2,57420.0,Y,277.72,62.0,1,25.18,0.0,252.53,1,Auto,Budget,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,3419,M,M,0,66000.0,N,34.35,41.0,1,3.93,3.73,26.69,1,CC,FreeLocal,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,3420,F,M,2,47639.1,N,57.11,41.0,4,17.48,0.0,39.62,0,CC,Budget,Intnl_discount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
